0, 19, 0, 120
1, 30, 0, 2492
2, 34, 0, 661
3, 49, 0, 1525
4, 74, 0, 56
5, 79, 0, 24
6, 80, 0, 24
7, 2, 1, 24
8, 10, 1, 15
9, 12, 1, 322
10, 14, 1, 1425
11, 18, 1, 1127
12, 20, 1, 1718
13, 22, 1, 1748
14, 24, 1, 1109
15, 38, 1, 1787
16, 47, 1, 2852
17, 58, 1, 2144
18, 84, 1, 24
19, 85, 1, 24
20, 89, 1, 24
21, 12, 2, 224
22, 39, 2, 1708
23, 41, 2, 960
24, 67, 2, 2112
25, 69, 2, 413
26, 75, 2, 325
27, 78, 2, 24
28, 4, 3, 24
29, 7, 3, 24
30, 8, 3, 24
31, 22, 3, 2002
32, 55, 3, 2688
33, 62, 3, 1550
34, 5, 4, 24
35, 8, 4, 97
36, 23, 4, 3440
37, 27, 4, 3341
38, 31, 4, 3609
39, 34, 4, 2939
40, 39, 4, 2773
41, 42, 4, 2256
42, 53, 4, 3057
43, 62, 4, 2467
44, 63, 4, 2244
45, 67, 4, 2509
46, 88, 4, 24
47, 10, 5, 432
48, 12, 5, 1260
49, 18, 5, 2536
50, 38, 5, 3091
51, 39, 5, 2451
52, 42, 5, 3002
53, 48, 5, 3341
54, 52, 5, 3073
55, 73, 5, 1349
56, 75, 5, 936
57, 79, 5, 351
58, 13, 6, 1426
59, 26, 6, 2793
60, 45, 6, 2986
61, 58, 6, 2651
62, 62, 6, 2333
63, 66, 6, 2607
64, 88, 6, 24
65, 2, 7, 24
66, 6, 7, 198
67, 8, 7, 344
68, 11, 7, 1237
69, 16, 7, 2637
70, 23, 7, 2670
71, 47, 7, 3936
72, 50, 7, 4199
73, 59, 7, 3497
74, 63, 7, 2801
75, 68, 7, 2518
76, 72, 7, 2440
77, 79, 7, 400
78, 83, 7, 20
79, 86, 7, 24
80, 88, 7, 24
81, 13, 8, 1555
82, 26, 8, 3417
83, 41, 8, 4289
84, 43, 8, 4204
85, 45, 8, 4250
86, 74, 8, 1845
87, 31, 9, 4335
88, 80, 9, 703
89, 82, 9, 389
90, 87, 9, 24
91, 88, 9, 24
92, 10, 10, 952
93, 16, 10, 2341
94, 37, 10, 4401
95, 53, 10, 4104
96, 68, 10, 3051
97, 78, 10, 512
98, 7, 11, 214
99, 12, 11, 1663
100, 16, 11, 2288
101, 20, 11, 3505
102, 29, 11, 4081
103, 30, 11, 4434
104, 34, 11, 4438
105, 50, 11, 4560
106, 56, 11, 4391
107, 61, 11, 3447
108, 67, 11, 3240
109, 85, 11, 24
110, 2, 12, 24
111, 10, 12, 556
112, 12, 12, 791
113, 13, 12, 346
114, 21, 12, 3438
115, 59, 12, 4048
116, 64, 12, 3499
117, 66, 12, 3098
118, 74, 12, 1953
119, 76, 12, 959
120, 82, 12, 303
121, 88, 12, 24
122, 0, 13, 24
123, 9, 13, 406
124, 14, 13, 693
125, 18, 13, 1905
126, 28, 13, 3552
127, 30, 13, 4159
128, 47, 13, 4564
129, 60, 13, 3768
130, 70, 13, 2403
131, 77, 13, 880
132, 79, 13, 609
133, 4, 14, 24
134, 25, 14, 3489
135, 33, 14, 3937
136, 54, 14, 4183
137, 85, 14, 24
138, 86, 14, 24
139, 33, 15, 4104
140, 39, 15, 4526
141, 40, 15, 4036
142, 45, 15, 4460
143, 51, 15, 4366
144, 52, 15, 4395
145, 59, 15, 4135
146, 66, 15, 2762
147, 77, 15, 585
148, 2, 16, 24
149, 28, 16, 4031
150, 34, 16, 4620
151, 38, 16, 4549
152, 49, 16, 3950
153, 57, 16, 3414
154, 69, 16, 2425
155, 74, 16, 1441
156, 84, 16, 169
157, 89, 16, 24
158, 4, 17, 24
159, 9, 17, 296
160, 13, 17, 1406
161, 25, 17, 3799
162, 29, 17, 4138
163, 32, 17, 4432
164, 37, 17, 4510
165, 43, 17, 4504
166, 50, 17, 4553
167, 56, 17, 4163
168, 60, 17, 4014
169, 67, 17, 2497
170, 75, 17, 1435
171, 78, 17, 477
172, 82, 17, 100
173, 5, 18, 2
174, 22, 18, 3134
175, 27, 18, 4207
176, 28, 18, 3807
177, 32, 18, 4361
178, 45, 18, 3972
179, 53, 18, 4031
180, 63, 18, 3464
181, 69, 18, 2183
182, 78, 18, 688
183, 81, 18, 207
184, 19, 19, 2262
185, 25, 19, 3924
186, 45, 19, 4374
187, 48, 19, 4184
188, 55, 19, 4028
189, 61, 19, 3361
190, 68, 19, 2510
191, 2, 20, 24
192, 12, 20, 1020
193, 52, 20, 4377
194, 74, 20, 1297
195, 76, 20, 917
196, 85, 20, 24
197, 9, 21, 24
198, 21, 21, 2596
199, 25, 21, 3354
200, 30, 21, 4042
201, 43, 21, 4142
202, 50, 21, 4258
203, 54, 21, 3833
204, 58, 21, 3841
205, 63, 21, 3155
206, 69, 21, 2332
207, 78, 21, 456
208, 88, 21, 24
209, 7, 22, 24
210, 9, 22, 24
211, 17, 22, 1279
212, 19, 22, 1946
213, 36, 22, 4374
214, 53, 22, 3683
215, 58, 22, 3785
216, 64, 22, 2901
217, 75, 22, 914
218, 30, 23, 3990
219, 32, 23, 3716
220, 34, 23, 4212
221, 44, 23, 4242
222, 67, 23, 2224
223, 83, 23, 131
224, 84, 23, 24
225, 87, 23, 24
226, 12, 24, 358
227, 33, 24, 4065
228, 37, 24, 4403
229, 40, 24, 3975
230, 67, 24, 2432
231, 68, 24, 2099
232, 73, 24, 2033
233, 83, 24, 111
234, 87, 24, 24
235, 88, 24, 24
236, 8, 25, 84
237, 9, 25, 24
238, 19, 25, 2192
239, 22, 25, 2500
240, 31, 25, 4142
241, 36, 25, 3273
242, 39, 25, 3710
243, 71, 25, 2301
244, 85, 25, 24
245, 2, 26, 24
246, 4, 26, 24
247, 6, 26, 24
248, 22, 26, 2673
249, 24, 26, 2832
250, 30, 26, 3225
251, 44, 26, 3210
252, 54, 26, 3936
253, 56, 26, 3442
254, 64, 26, 2923
255, 65, 26, 2364
256, 74, 26, 2094
257, 5, 27, 24
258, 12, 27, 6
259, 21, 27, 2042
260, 35, 27, 1799
261, 45, 27, 2554
262, 48, 27, 2389
263, 62, 27, 2977
264, 75, 27, 871
265, 78, 27, 505
266, 87, 27, 24
267, 0, 28, 24
268, 52, 28, 2432
269, 69, 28, 1481
270, 0, 29, 24
271, 13, 29, 800
272, 26, 29, 2790
273, 38, 29, 3424
274, 45, 29, 2861
275, 48, 29, 3639
276, 57, 29, 3086
277, 63, 29, 2760
278, 65, 29, 1561
279, 68, 29, 1438
280, 70, 29, 1690
281, 72, 29, 1225
282, 79, 29, 517
283, 80, 29, 384
284, 87, 29, 24
285, 89, 29, 24
286, 25, 30, 2835
287, 31, 30, 2669
288, 42, 30, 2086
289, 52, 30, 2793
290, 7, 31, 24
291, 8, 31, 24
292, 18, 31, 1517
293, 23, 31, 2392
294, 31, 31, 2736
295, 34, 31, 3159
296, 58, 31, 1997
297, 71, 31, 2335
298, 85, 31, 24
299, 87, 31, 24
300, 88, 31, 24
301, 9, 32, 24
302, 21, 32, 895
303, 36, 32, 3542
304, 52, 32, 3608
305, 74, 32, 1369
306, 78, 32, 582
307, 80, 32, 179
308, 83, 32, 24
309, 84, 32, 24
