0, 3, 0, 24
1, 5, 0, 24
2, 14, 0, 24
3, 21, 0, 24
4, 30, 0, 24
5, 31, 0, 24
6, 39, 0, 4149
7, 45, 0, 4697
8, 48, 0, 4530
9, 61, 0, 24
10, 62, 0, 24
11, 69, 0, 24
12, 75, 0, 24
13, 7, 1, 24
14, 16, 1, 24
15, 31, 1, 24
16, 40, 1, 4769
17, 47, 1, 4802
18, 65, 1, 24
19, 66, 1, 24
20, 88, 1, 24
21, 5, 2, 24
22, 15, 2, 24
23, 22, 2, 24
24, 36, 2, 2286
25, 38, 2, 4069
26, 45, 2, 4843
27, 55, 2, 281
28, 64, 2, 24
29, 71, 2, 24
30, 75, 2, 24
31, 81, 2, 24
32, 86, 2, 24
33, 8, 3, 24
34, 24, 3, 24
35, 33, 3, 1252
36, 42, 3, 4887
37, 50, 3, 2635
38, 57, 3, 24
39, 69, 3, 24
40, 78, 3, 24
41, 86, 3, 24
42, 13, 4, 24
43, 17, 4, 24
44, 35, 4, 1602
45, 57, 4, 24
46, 60, 4, 24
47, 75, 4, 24
48, 80, 4, 24
49, 81, 4, 24
50, 85, 4, 24
51, 88, 4, 24
52, 1, 5, 24
53, 5, 5, 24
54, 11, 5, 24
55, 14, 5, 24
56, 16, 5, 24
57, 20, 5, 24
58, 23, 5, 24
59, 40, 5, 4857
60, 47, 5, 4876
61, 52, 5, 1629
62, 59, 5, 24
63, 68, 5, 24
64, 75, 5, 24
65, 21, 6, 24
66, 26, 6, 24
67, 31, 6, 275
68, 38, 6, 4553
69, 40, 6, 4971
70, 57, 6, 24
71, 61, 6, 24
72, 67, 6, 24
73, 68, 6, 24
74, 78, 6, 24
75, 87, 6, 24
76, 8, 7, 24
77, 13, 7, 24
78, 28, 7, 24
79, 40, 7, 5048
80, 41, 7, 4945
81, 44, 7, 4960
82, 46, 7, 4965
83, 48, 7, 4976
84, 50, 7, 4761
85, 52, 7, 3814
86, 56, 7, 24
87, 57, 7, 24
88, 64, 7, 24
89, 89, 7, 24
90, 10, 8, 24
91, 14, 8, 24
92, 15, 8, 24
93, 17, 8, 24
94, 21, 8, 24
95, 57, 8, 24
96, 72, 8, 24
97, 75, 8, 24
98, 6, 9, 24
99, 25, 9, 24
100, 30, 9, 24
101, 33, 9, 743
102, 34, 9, 4098
103, 52, 9, 3672
104, 5, 10, 24
105, 24, 10, 24
106, 30, 10, 24
107, 43, 10, 5067
108, 49, 10, 5057
109, 59, 10, 244
110, 65, 10, 24
111, 68, 10, 24
112, 79, 10, 24
113, 85, 10, 24
114, 89, 10, 24
115, 6, 11, 24
116, 14, 11, 24
117, 20, 11, 24
118, 34, 11, 3082
119, 35, 11, 3617
120, 36, 11, 4494
121, 43, 11, 5068
122, 45, 11, 5059
123, 61, 11, 24
124, 63, 11, 170
125, 67, 11, 24
126, 80, 11, 24
127, 81, 11, 24
128, 88, 11, 24
129, 8, 12, 24
130, 18, 12, 24
131, 21, 12, 24
132, 28, 12, 4
133, 39, 12, 4800
134, 42, 12, 5061
135, 53, 12, 2227
136, 56, 12, 241
137, 66, 12, 24
