0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,32
5,0,0,0
6,0,0,50
7,0,0,20
8,0,0,71
9,0,0,39
10,0,0,73
11,0,24389920,56
12,0,0,12
13,0,0,0
14,0,0,32
15,0,0,5
16,0,0,40
17,0,0,24
18,0,0,62
19,0,0,35
20,0,0,79
21,0,0,51
22,0,0,86
23,0,25941672,63
24,0,0,20
25,0,0,0
26,0,0,45
27,0,0,22
28,0,0,50
29,0,0,36
30,0,0,44
31,0,0,32
32,0,0,56
33,0,0,37
34,0,0,74
35,0,27588480,52
36,0,0,21
37,0,0,0
38,0,0,36
39,0,0,16
40,0,0,30
41,0,0,20
42,0,0,59
43,0,0,40
44,0,0,81
45,0,0,46
46,0,0,91
47,0,25518160,65
48,0,0,26
49,0,0,14
50,0,0,38
51,0,0,17
52,0,0,51
53,0,0,26
54,0,0,58
55,0,0,40
56,0,0,63
57,0,0,38
58,0,0,66
59,0,28716880,40
60,0,0,17
61,0,0,10
62,0,0,32
63,0,0,19
64,0,0,45
65,0,0,22
66,0,0,58
67,0,0,39
68,0,0,71
69,0,0,48
70,0,0,90
71,0,26517440,57
72,0,0,29
73,0,0,0
74,0,0,52
75,0,0,33
76,0,0,39
77,0,0,24
78,0,0,47
79,0,0,34
80,0,0,60
81,0,0,30
82,0,0,73
83,0,26155440,48
84,0,0,24
85,0,0,13
86,0,0,23
87,0,0,12
88,0,0,43
89,0,0,24
90,0,0,57
91,0,0,38
92,0,0,66
93,0,0,42
94,0,0,61
95,0,29139736,41
96,0,0,21
97,0,0,6
98,0,0,37
99,0,0,26
100,0,0,48
101,0,0,25
102,0,0,65
103,0,0,42
104,0,0,76
105,0,0,45
106,0,0,52
107,0,27658960,39
108,0,0,27
109,0,0,0
110,0,0,35
111,0,0,27
112,0,0,56
113,0,0,41
114,0,0,53
115,0,0,29
116,0,0,73
117,0,0,37
118,0,0,60
119,0,28807192,35
120,0,0,12
121,0,0,2
122,0,0,19
123,0,0,12
124,0,0,43
125,0,0,12
126,0,0,59
127,0,0,35
128,0,0,60
129,0,0,37
130,0,0,74
131,0,26146832,43
132,0,0,20
133,0,0,4
134,0,0,38
135,0,0,17
136,0,0,37
137,0,0,19
138,0,0,58
139,0,0,42
140,0,0,76
141,0,0,52
142,0,0,74
143,0,27182160,46
144,0,0,27
145,0,0,4
146,0,0,29
147,0,0,16
148,0,0,30
149,0,0,10
150,0,0,55
151,0,0,25
152,0,0,66
153,0,0,27
154,0,0,86
155,0,25091040,53
156,0,0,27
157,0,0,14
158,0,0,22
159,0,0,12
160,0,0,37
161,0,0,24
162,0,0,70
163,0,0,41
164,0,0,65
165,0,0,42
166,0,0,62
167,0,28172616,36
168,0,0,29
169,0,0,14
170,0,0,43
171,0,0,16
172,0,0,29
173,0,0,23
174,0,0,51
175,0,0,37
176,0,0,75
177,0,0,42
178,0,0,68
179,0,27657760,50
180,0,0,18
181,0,0,6
182,0,0,48
183,0,0,29
184,0,0,48
185,0,0,30
186,0,0,58
187,0,0,39
188,0,0,71
189,0,0,38
190,0,0,68
191,0,28673504,41
192,0,0,24
193,0,0,7
194,0,0,30
195,0,0,19
196,0,0,54
197,0,0,27
198,0,0,54
199,0,0,32
200,0,0,69
201,0,0,37
202,0,0,75
203,0,26655680,52
204,0,0,34
205,0,0,10
206,0,0,38
207,0,0,19
208,0,0,36
209,0,0,27
210,0,0,58
211,0,0,45
212,0,0,68
213,0,0,34
214,0,0,65
215,0,27168000,44
216,0,0,32
217,0,0,9
218,0,0,25
219,0,0,19
220,0,0,46
221,0,0,38
222,0,0,56
223,0,0,36
224,0,0,61
225,0,0,36
226,0,0,72
227,0,29671920,43
228,0,0,22
229,0,0,0
230,0,0,20
